NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
1,1,0.78,1,1,a,us6grs84gamvlyg,None,23
4,6,6,0.35,1,a,us6grs84gamvlyg,None,24
1,1,1.063,1,1,a,us6grs84gamvlyg,None,25
4,4,10.853,0,1,a,us6grs84gamvlyg,None,26
3,5,3.206,0.9,0,a,us6grs84gamvlyg,None,27
1,1,1.596,1,1,a,us6grs84gamvlyg,None,28
6,11,25.774,0.55,1,a,us6grs84gamvlyg,None,29
4,7,6.857,0.85,1,a,us6grs84gamvlyg,None,30
3,5,3.005,0.45,1,a,us6grs84gamvlyg,None,31
3,5,7.089,0.6,1,a,us6grs84gamvlyg,None,32
6,11,19.049,0.35,1,a,us6grs84gamvlyg,None,33
7,13,31.111,0.15,1,a,us6grs84gamvlyg,None,34
2,3,3.044,1,1,a,us6grs84gamvlyg,None,35
6,11,4.512,0.8,1,a,fb8xdh3czx77hyn,Query,1
5,9,4.08,0.9,1,a,fb8xdh3czx77hyn,Query,2
4,7,2.985,0.8,1,a,fb8xdh3czx77hyn,Query,3
7,13,6.307,1,1,a,fb8xdh3czx77hyn,Query,4
5,9,3.701,0.9,1,a,fb8xdh3czx77hyn,Query,5
3,5,1.976,0.4,1,a,fb8xdh3czx77hyn,Query,6
7,11,5.37,1,1,a,fb8xdh3czx77hyn,Query,7
6,8,5.138,1,1,a,fb8xdh3czx77hyn,Query,8
3,5,1.754,1,1,a,fb8xdh3czx77hyn,Query,9
4,6,4.364,0.9,1,a,fb8xdh3czx77hyn,Query,10
1,1,2.497,1,1,a,fb8xdh3czx77hyn,Query,11
5,7,4.892,0.9,1,a,fb8xdh3czx77hyn,Query,12
2,3,0.875,1,1,a,fb8xdh3czx77hyn,Query,13
5,6,2.316,1,1,a,fb8xdh3czx77hyn,Query,14
4,6,1.684,1,1,a,fb8xdh3czx77hyn,Query,15
1,1,0.791,1,1,a,fb8xdh3czx77hyn,Query,16
2,3,0.825,1,1,a,fb8xdh3czx77hyn,Query,17
2,3,0.512,1,1,a,fb8xdh3czx77hyn,Query,18
5,6,3.346,1,1,a,fb8xdh3czx77hyn,Query,19
3,4,0.985,1,1,a,fb8xdh3czx77hyn,Query,20
7,8,5.417,0.9,1,a,fb8xdh3czx77hyn,Query,21
2,3,0.736,0.9,1,a,fb8xdh3czx77hyn,Query,22
4,5,2.703,1,1,a,fb8xdh3czx77hyn,Query,23
7,7,4.276,0.6,1,a,fb8xdh3czx77hyn,Query,24
1,1,0.578,1,1,a,fb8xdh3czx77hyn,Query,25
1,1,0.866,1,1,a,fb8xdh3czx77hyn,Query,26
3,4,0.892,1,1,a,fb8xdh3czx77hyn,Query,27
2,3,0.624,1,1,a,fb8xdh3czx77hyn,Query,28
3,4,0.873,1,1,a,fb8xdh3czx77hyn,Query,29
7,8,5.23,1,1,a,fb8xdh3czx77hyn,Query,30
1,1,0.609,1,1,a,fb8xdh3czx77hyn,Query,31
4,5,1.216,0.9,1,a,fb8xdh3czx77hyn,Query,32
6,7,4.313,1,1,a,fb8xdh3czx77hyn,Query,33
6,7,4.585,1,1,a,fb8xdh3czx77hyn,Query,34
6,7,3.73,1,1,a,fb8xdh3czx77hyn,Query,35
6,11,2.977,0.6,1,egf,fb8xdh3czx77hyn,Sequence,1
4,7,2.304,1,1,egf,fb8xdh3czx77hyn,Sequence,2
6,11,3.322,1,1,egf,fb8xdh3czx77hyn,Sequence,3
4,7,1.971,1,1,egf,fb8xdh3czx77hyn,Sequence,4
6,11,2.824,0.9,1,egf,fb8xdh3czx77hyn,Sequence,5
4,7,1.105,0.8,1,egf,fb8xdh3czx77hyn,Sequence,6
3,5,1.168,0.9,1,egf,fb8xdh3czx77hyn,Sequence,7
7,11,4.242,0.3,0,egf,fb8xdh3czx77hyn,Sequence,8
2,3,0.689,1,1,egf,fb8xdh3czx77hyn,Sequence,9
5,9,2.273,0.5,1,egf,fb8xdh3czx77hyn,Sequence,10
7,11,4.697,0.7,1,egf,fb8xdh3czx77hyn,Sequence,11
3,5,0.72,1,1,egf,fb8xdh3czx77hyn,Sequence,12
7,11,3.809,0.7,0,egf,fb8xdh3czx77hyn,Sequence,13
1,1,0.479,1,1,egf,fb8xdh3czx77hyn,Sequence,14
1,1,0.561,1,1,egf,fb8xdh3czx77hyn,Sequence,15
2,3,0.577,1,1,egf,fb8xdh3czx77hyn,Sequence,16
5,8,1.993,0.4,1,egf,fb8xdh3czx77hyn,Sequence,17
3,5,0.479,1,1,egf,fb8xdh3czx77hyn,Sequence,18
2,3,0.402,1,1,egf,fb8xdh3czx77hyn,Sequence,19
5,8,2.001,0.8,1,egf,fb8xdh3czx77hyn,Sequence,20
6,10,3.761,0.2,1,egf,fb8xdh3czx77hyn,Sequence,21
7,12,3.845,1,1,egf,fb8xdh3czx77hyn,Sequence,22
3,5,0.624,1,1,egf,fb8xdh3czx77hyn,Sequence,23
4,7,2.8,1,1,egf,fb8xdh3czx77hyn,Sequence,24
7,12,3.035,0.9,0,egf,fb8xdh3czx77hyn,Sequence,25
2,3,0.512,1,1,egf,fb8xdh3czx77hyn,Sequence,26
1,1,0.732,1,1,egf,fb8xdh3czx77hyn,Sequence,27
1,1,0.576,1,1,egf,fb8xdh3czx77hyn,Sequence,28
5,9,3.09,0.9,1,egf,fb8xdh3czx77hyn,Sequence,29
3,5,1.806,1,1,egf,fb8xdh3czx77hyn,Sequence,30
6,10,3.155,1,1,egf,fb8xdh3czx77hyn,Sequence,31
2,3,0.554,1,1,egf,fb8xdh3czx77hyn,Sequence,32
1,1,0.601,1,1,egf,fb8xdh3czx77hyn,Sequence,33
5,8,2.337,1,1,egf,fb8xdh3czx77hyn,Sequence,34
4,7,1.249,1,1,egf,fb8xdh3czx77hyn,Sequence,35
6,11,6.307,0.7,0,a,fb8xdh3czx77hyn,None,1
3,5,2.233,0.9,1,a,fb8xdh3czx77hyn,None,2
1,1,1.347,1,1,a,fb8xdh3czx77hyn,None,3
7,11,4.025,0.7,1,a,fb8xdh3czx77hyn,None,4
7,11,4.553,0.9,1,a,fb8xdh3czx77hyn,None,5
1,1,0.73,1,1,a,fb8xdh3czx77hyn,None,6
3,5,0.735,0.6,1,a,fb8xdh3czx77hyn,None,7
7,11,4.114,1,1,a,fb8xdh3czx77hyn,None,8
4,7,1.268,0.8,1,a,fb8xdh3czx77hyn,None,9
2,3,0.929,0.4,1,a,fb8xdh3czx77hyn,None,10
6,8,3.585,0.5,1,a,fb8xdh3czx77hyn,None,11
4,6,1.567,0.7,1,a,fb8xdh3czx77hyn,None,12
5,7,2.937,0,1,a,fb8xdh3czx77hyn,None,13
6,11,4.77,0.8,1,a,fb8xdh3czx77hyn,None,14
2,3,0.609,1,1,a,fb8xdh3czx77hyn,None,15
4,7,1.306,0.5,1,a,fb8xdh3czx77hyn,None,16
2,3,0.553,1,1,a,fb8xdh3czx77hyn,None,17
5,9,1.835,0.4,1,a,fb8xdh3czx77hyn,None,18
1,1,0.376,1,1,a,fb8xdh3czx77hyn,None,19
5,9,1.385,1,1,a,fb8xdh3czx77hyn,None,20
2,3,0.624,1,1,a,fb8xdh3czx77hyn,None,21
7,11,3.347,0.8,1,a,fb8xdh3czx77hyn,None,22
1,1,0.666,1,1,a,fb8xdh3czx77hyn,None,23
3,5,0.721,1,1,a,fb8xdh3czx77hyn,None,24
3,5,0.696,1,1,a,fb8xdh3czx77hyn,None,25
6,10,3.993,1,0,a,fb8xdh3czx77hyn,None,26
1,1,0.49,1,1,a,fb8xdh3czx77hyn,None,27
5,9,3.473,0.8,1,a,fb8xdh3czx77hyn,None,28
2,3,0.506,1,1,a,fb8xdh3czx77hyn,None,29
3,5,0.641,0.7,1,a,fb8xdh3czx77hyn,None,30
4,7,1.575,1,1,a,fb8xdh3czx77hyn,None,31
5,9,1.511,1,1,a,fb8xdh3czx77hyn,None,32
6,10,3.287,1,1,a,fb8xdh3czx77hyn,None,33
7,10,2.779,0,1,a,fb8xdh3czx77hyn,None,34
4,7,0.73,0.8,1,a,fb8xdh3czx77hyn,None,35
7,12,35.262,1,1,a,rahonpod5yv68g4,Query,1
4,7,9.222,1,1,a,rahonpod5yv68g4,Query,2
1,1,1.554,1,1,a,rahonpod5yv68g4,Query,3
2,3,2.048,0.6,1,a,rahonpod5yv68g4,Query,4
3,4,4.491,1,1,a,rahonpod5yv68g4,Query,5
4,4,9.031,1,1,a,rahonpod5yv68g4,Query,6
6,7,17.148,1,1,a,rahonpod5yv68g4,Query,7
2,2,2.146,0.6,1,a,rahonpod5yv68g4,Query,8
1,1,1.239,1,1,a,rahonpod5yv68g4,Query,9
6,7,14.559,1,1,a,rahonpod5yv68g4,Query,10
7,6,24.246,0,1,a,rahonpod5yv68g4,Query,11
5,9,12.04,0.6,1,a,rahonpod5yv68g4,Query,12
5,9,9.033,1,1,a,rahonpod5yv68g4,Query,13
7,9,15.544,1,1,a,rahonpod5yv68g4,Query,14
3,5,3.692,1,1,a,rahonpod5yv68g4,Query,15
1,1,1.56,1,1,a,rahonpod5yv68g4,Query,16
5,7,14.06,1,1,a,rahonpod5yv68g4,Query,17
2,3,4.493,0.8,1,a,rahonpod5yv68g4,Query,18
7,9,15.079,0.4,1,a,rahonpod5yv68g4,Query,19
1,1,1.475,1,1,a,rahonpod5yv68g4,Query,20
6,7,14.088,1,1,a,rahonpod5yv68g4,Query,21
5,6,9.408,1,1,a,rahonpod5yv68g4,Query,22
6,7,14.116,1,1,a,rahonpod5yv68g4,Query,23
6,8,13.274,1,1,a,rahonpod5yv68g4,Query,24
5,6,11.953,1,1,a,rahonpod5yv68g4,Query,25
2,3,2.666,1,1,a,rahonpod5yv68g4,Query,26
3,4,3.635,1,1,a,rahonpod5yv68g4,Query,27
2,3,2.531,0.8,1,a,rahonpod5yv68g4,Query,28
1,1,1.338,1,1,a,rahonpod5yv68g4,Query,29
3,4,5.081,1,1,a,rahonpod5yv68g4,Query,30
4,4,6.042,1,1,a,rahonpod5yv68g4,Query,31
3,4,12.024,1,1,a,rahonpod5yv68g4,Query,32
7,8,24.73,0.8,1,a,rahonpod5yv68g4,Query,33
4,6,7.436,1,1,a,rahonpod5yv68g4,Query,34
4,5,9.308,1,1,a,rahonpod5yv68g4,Query,35
7,12,27.016,0.6,1,jfd,rahonpod5yv68g4,Sequence,1
6,11,15.731,0.8,1,jfd,rahonpod5yv68g4,Sequence,2
4,7,7.872,0.6,1,jfd,rahonpod5yv68g4,Sequence,3
2,3,1.7,1,1,jfd,rahonpod5yv68g4,Sequence,4
6,9,13.981,0.4,1,jfd,rahonpod5yv68g4,Sequence,5
3,5,5.209,1,1,jfd,rahonpod5yv68g4,Sequence,6
3,5,4.989,0.8,1,jfd,rahonpod5yv68g4,Sequence,7
5,9,11.236,1,1,jfd,rahonpod5yv68g4,Sequence,8
6,10,12.685,0.8,1,jfd,rahonpod5yv68g4,Sequence,9
4,7,8.238,1,1,jfd,rahonpod5yv68g4,Sequence,10
7,9,14.552,0.2,1,jfd,rahonpod5yv68g4,Sequence,11
4,5,6.678,1,1,jfd,rahonpod5yv68g4,Sequence,12
3,4,4.88,1,1,jfd,rahonpod5yv68g4,Sequence,13
2,3,2.763,1,1,jfd,rahonpod5yv68g4,Sequence,14
7,8,15.711,0,1,jfd,rahonpod5yv68g4,Sequence,15
5,9,8.837,0.8,1,jfd,rahonpod5yv68g4,Sequence,16
1,1,1.342,1,1,jfd,rahonpod5yv68g4,Sequence,17
7,5,14.626,0,1,jfd,rahonpod5yv68g4,Sequence,18
5,8,10.59,0.2,1,jfd,rahonpod5yv68g4,Sequence,19
3,5,6.551,1,1,jfd,rahonpod5yv68g4,Sequence,20
6,10,13.539,1,1,jfd,rahonpod5yv68g4,Sequence,21
1,1,1.374,1,1,jfd,rahonpod5yv68g4,Sequence,22
1,1,1.411,1,1,jfd,rahonpod5yv68g4,Sequence,23
6,10,16.869,1,1,jfd,rahonpod5yv68g4,Sequence,24
3,5,4.071,1,1,jfd,rahonpod5yv68g4,Sequence,25
5,7,11.033,0.8,1,jfd,rahonpod5yv68g4,Sequence,26
4,7,7.714,1,1,jfd,rahonpod5yv68g4,Sequence,27
7,9,29.185,1,1,jfd,rahonpod5yv68g4,Sequence,28
2,3,2.465,1,1,jfd,rahonpod5yv68g4,Sequence,29
2,3,1.653,1,1,jfd,rahonpod5yv68g4,Sequence,30
5,8,12.116,1,1,jfd,rahonpod5yv68g4,Sequence,31
4,7,6.26,1,1,jfd,rahonpod5yv68g4,Sequence,32
1,1,1.514,1,1,jfd,rahonpod5yv68g4,Sequence,33
2,3,2.627,1,1,jfd,rahonpod5yv68g4,Sequence,34
1,1,1.301,1,1,jfd,rahonpod5yv68g4,Sequence,35
4,7,6.677,0.8,0,a,rahonpod5yv68g4,None,1
2,3,2.564,1,1,a,rahonpod5yv68g4,None,2
7,10,25.154,0.8,1,a,rahonpod5yv68g4,None,3
6,10,14.836,1,1,a,rahonpod5yv68g4,None,4
4,7,8.106,0.8,1,a,rahonpod5yv68g4,None,5
6,10,16.504,0.6,1,a,rahonpod5yv68g4,None,6
3,5,4.678,1,1,a,rahonpod5yv68g4,None,7
3,5,6.691,0.8,1,a,rahonpod5yv68g4,None,8
4,7,9.934,0.2,1,a,rahonpod5yv68g4,None,9
1,1,1.466,1,1,a,rahonpod5yv68g4,None,10
2,3,3.312,1,1,a,rahonpod5yv68g4,None,11
7,10,20.561,1,1,a,rahonpod5yv68g4,None,12
1,1,1.405,1,1,a,rahonpod5yv68g4,None,13
3,5,3.723,1,1,a,rahonpod5yv68g4,None,14
1,1,2.131,1,1,a,rahonpod5yv68g4,None,15
5,8,13.144,0.6,1,a,rahonpod5yv68g4,None,16
7,11,19.14,0,1,a,rahonpod5yv68g4,None,17
5,9,9.359,1,1,a,rahonpod5yv68g4,None,18
3,5,4.743,0.4,1,a,rahonpod5yv68g4,None,19
5,6,11.127,0.8,1,a,rahonpod5yv68g4,None,20
3,5,3.435,1,1,a,rahonpod5yv68g4,None,21
6,7,20.963,0,1,a,rahonpod5yv68g4,None,22
4,7,7.051,0.2,1,a,rahonpod5yv68g4,None,23
7,9,21.98,1,1,a,rahonpod5yv68g4,None,24
4,5,7.631,0.6,1,a,rahonpod5yv68g4,None,25
2,3,2.98,1,1,a,rahonpod5yv68g4,None,26
6,7,17.969,0.8,1,a,rahonpod5yv68g4,None,27
5,5,13.208,0.6,1,a,rahonpod5yv68g4,None,28
2,3,4.163,1,1,a,rahonpod5yv68g4,None,29
5,5,12.791,0,1,a,rahonpod5yv68g4,None,30
2,3,3.845,0.8,1,a,rahonpod5yv68g4,None,31
1,1,1.442,1,1,a,rahonpod5yv68g4,None,32
6,11,11.94,1,1,a,rahonpod5yv68g4,None,33
7,10,17.025,0.6,1,a,rahonpod5yv68g4,None,34
1,1,1.348,1,1,a,rahonpod5yv68g4,None,35
7,12,7.218,0.95,0,a,9ckz34m3thm405a,Query,1
1,1,1.381,1,1,a,9ckz34m3thm405a,Query,2
7,12,4.631,0.65,1,a,9ckz34m3thm405a,Query,3
4,7,2.401,0.8,1,a,9ckz34m3thm405a,Query,4
5,9,2.2,1,1,a,9ckz34m3thm405a,Query,5
2,3,1.594,1,1,a,9ckz34m3thm405a,Query,6
3,5,4.366,0.75,1,a,9ckz34m3thm405a,Query,7
4,7,3.735,1,1,a,9ckz34m3thm405a,Query,8
6,9,2.242,1,0,a,9ckz34m3thm405a,Query,9
5,8,2.249,1,0,a,9ckz34m3thm405a,Query,10
3,5,2.78,1,1,a,9ckz34m3thm405a,Query,11
1,1,0.899,1,1,a,9ckz34m3thm405a,Query,12
5,7,2.407,1,1,a,9ckz34m3thm405a,Query,13
6,7,2.509,0.95,1,a,9ckz34m3thm405a,Query,14
7,8,2.943,0.95,0,a,9ckz34m3thm405a,Query,15
4,5,2.663,1,1,a,9ckz34m3thm405a,Query,16
7,8,2.096,1,1,a,9ckz34m3thm405a,Query,17
3,4,2.331,1,1,a,9ckz34m3thm405a,Query,18
4,5,3.068,1,1,a,9ckz34m3thm405a,Query,19
1,1,1.001,1,1,a,9ckz34m3thm405a,Query,20
2,3,2.062,1,1,a,9ckz34m3thm405a,Query,21
2,3,1.346,1,1,a,9ckz34m3thm405a,Query,22
7,7,2.277,1,0,a,9ckz34m3thm405a,Query,23
2,3,1.227,1,1,a,9ckz34m3thm405a,Query,24
1,1,1.09,1,1,a,9ckz34m3thm405a,Query,25
3,4,2.205,1,1,a,9ckz34m3thm405a,Query,26
2,3,1.827,1,1,a,9ckz34m3thm405a,Query,27
5,6,2.931,1,1,a,9ckz34m3thm405a,Query,28
4,4,2.37,1,1,a,9ckz34m3thm405a,Query,29
6,6,7.419,1,0,a,9ckz34m3thm405a,Query,30
6,6,3.183,0.95,0,a,9ckz34m3thm405a,Query,31
5,6,2.48,1,1,a,9ckz34m3thm405a,Query,32
3,4,1.814,1,1,a,9ckz34m3thm405a,Query,33
1,1,1.153,1,1,a,9ckz34m3thm405a,Query,34
6,7,4.616,1,1,a,9ckz34m3thm405a,Query,35
2,3,2.653,1,1,abd,9ckz34m3thm405a,Sequence,1
6,11,2.255,0.55,1,abd,9ckz34m3thm405a,Sequence,2
7,12,2.725,0.8,1,abd,9ckz34m3thm405a,Sequence,3
1,1,1.107,1,1,abd,9ckz34m3thm405a,Sequence,4
7,11,1.856,0.7,1,abd,9ckz34m3thm405a,Sequence,5
7,10,3.474,0,0,abd,9ckz34m3thm405a,Sequence,6
3,5,2.757,0.85,1,abd,9ckz34m3thm405a,Sequence,7
4,7,2.026,0.8,1,abd,9ckz34m3thm405a,Sequence,8
2,3,1.531,1,1,abd,9ckz34m3thm405a,Sequence,9
3,5,2.056,0.9,1,abd,9ckz34m3thm405a,Sequence,10
3,5,1.224,1,1,abd,9ckz34m3thm405a,Sequence,11
6,11,4.583,0.35,1,abd,9ckz34m3thm405a,Sequence,12
5,9,1.825,0.15,0,abd,9ckz34m3thm405a,Sequence,13
7,13,2.338,1,0,abd,9ckz34m3thm405a,Sequence,14
4,7,1.943,1,0,abd,9ckz34m3thm405a,Sequence,15
1,1,1.188,1,1,abd,9ckz34m3thm405a,Sequence,16
5,9,2.261,1,1,abd,9ckz34m3thm405a,Sequence,17
7,13,2.06,0.9,1,abd,9ckz34m3thm405a,Sequence,18
5,9,1.946,1,1,abd,9ckz34m3thm405a,Sequence,19
4,7,2.04,1,1,abd,9ckz34m3thm405a,Sequence,20
6,11,2.694,1,1,abd,9ckz34m3thm405a,Sequence,21
3,5,2.14,1,1,abd,9ckz34m3thm405a,Sequence,22
1,1,0.971,1,1,abd,9ckz34m3thm405a,Sequence,23
6,11,2.416,0.95,1,abd,9ckz34m3thm405a,Sequence,24
2,3,1.803,1,1,abd,9ckz34m3thm405a,Sequence,25
1,1,1.03,1,1,abd,9ckz34m3thm405a,Sequence,26
2,3,1.085,1,1,abd,9ckz34m3thm405a,Sequence,27
5,9,3.636,0.95,1,abd,9ckz34m3thm405a,Sequence,28
3,5,1.337,1,1,abd,9ckz34m3thm405a,Sequence,29
2,3,1.059,1,1,abd,9ckz34m3thm405a,Sequence,30
6,11,2.483,0.9,1,abd,9ckz34m3thm405a,Sequence,31
5,9,2.003,1,1,abd,9ckz34m3thm405a,Sequence,32
4,7,1.824,0.95,1,abd,9ckz34m3thm405a,Sequence,33
1,1,1.088,1,1,abd,9ckz34m3thm405a,Sequence,34
4,7,3.765,1,1,abd,9ckz34m3thm405a,Sequence,35
3,5,5.089,0.95,1,a,9ckz34m3thm405a,None,1
7,12,2.575,0.85,1,a,9ckz34m3thm405a,None,2
2,3,4.428,0.95,1,a,9ckz34m3thm405a,None,3
2,3,1.033,1,1,a,9ckz34m3thm405a,None,4
4,7,2.588,1,0,a,9ckz34m3thm405a,None,5
4,7,2.662,1,1,a,9ckz34m3thm405a,None,6
3,5,3.263,1,1,a,9ckz34m3thm405a,None,7
2,3,1.014,1,1,a,9ckz34m3thm405a,None,8
4,7,4.08,0.65,1,a,9ckz34m3thm405a,None,9
1,1,1.096,1,1,a,9ckz34m3thm405a,None,10
6,8,2.164,0.5,1,a,9ckz34m3thm405a,None,11
1,1,1.073,1,1,a,9ckz34m3thm405a,None,12
6,8,1.998,0.1,0,a,9ckz34m3thm405a,None,13
1,1,0.902,1,1,a,9ckz34m3thm405a,None,14
1,1,0.82,1,1,a,9ckz34m3thm405a,None,15
5,8,2.298,0.15,1,a,9ckz34m3thm405a,None,16
5,9,2.035,0.9,0,a,9ckz34m3thm405a,None,17
5,9,1.68,0.95,0,a,9ckz34m3thm405a,None,18
2,3,2.156,1,1,a,9ckz34m3thm405a,None,19
7,11,2.376,1,0,a,9ckz34m3thm405a,None,20
6,10,1.885,0.75,1,a,9ckz34m3thm405a,None,21
7,11,2.428,0.95,1,a,9ckz34m3thm405a,None,22
4,7,1.979,1,1,a,9ckz34m3thm405a,None,23
3,5,2.07,1,1,a,9ckz34m3thm405a,None,24
6,10,2.107,1,0,a,9ckz34m3thm405a,None,25
3,5,2.167,1,1,a,9ckz34m3thm405a,None,26
5,9,2.386,1,1,a,9ckz34m3thm405a,None,27
2,3,1.771,1,1,a,9ckz34m3thm405a,None,28
7,11,2.496,0.35,0,a,9ckz34m3thm405a,None,29
3,5,2.286,0.95,1,a,9ckz34m3thm405a,None,30
7,11,2.181,0.5,1,a,9ckz34m3thm405a,None,31
1,1,0.896,1,1,a,9ckz34m3thm405a,None,32
5,9,2.113,0.9,1,a,9ckz34m3thm405a,None,33
4,7,1.896,0.95,1,a,9ckz34m3thm405a,None,34
6,10,2.171,0.55,1,a,9ckz34m3thm405a,None,35
1,1,0.782,1,1,a,dba0gupfpezprom,Query,1
2,3,0.677,0.8666666666666667,1,a,dba0gupfpezprom,Query,2
1,1,0.748,1,1,a,dba0gupfpezprom,Query,3
3,5,4.055,1,0,a,dba0gupfpezprom,Query,4
1,1,0.961,1,1,a,dba0gupfpezprom,Query,5
7,12,16.076,0.8,0,a,dba0gupfpezprom,Query,6
4,7,2.947,0.6,1,a,dba0gupfpezprom,Query,7
6,10,5.211,1,1,a,dba0gupfpezprom,Query,8
2,3,0.819,1,1,a,dba0gupfpezprom,Query,9
3,4,5.544,1,1,a,dba0gupfpezprom,Query,10
7,8,14.034,0.5333333333333333,1,a,dba0gupfpezprom,Query,11
4,5,9,1,1,a,dba0gupfpezprom,Query,12
5,6,18.094,0.8666666666666667,1,a,dba0gupfpezprom,Query,13
3,4,1.919,0.9333333333333333,1,a,dba0gupfpezprom,Query,14
7,7,11.312,0.26666666666666666,1,a,dba0gupfpezprom,Query,15
4,5,2.339,1,1,a,dba0gupfpezprom,Query,16
4,4,2.712,0.6,1,a,dba0gupfpezprom,Query,17
3,4,1.515,1,1,a,dba0gupfpezprom,Query,18
6,6,4.981,0.9333333333333333,1,a,dba0gupfpezprom,Query,19
3,3,2.865,0.8,1,a,dba0gupfpezprom,Query,20
5,6,6.129,1,1,a,dba0gupfpezprom,Query,21
1,1,5.281,1,1,a,dba0gupfpezprom,Query,22
6,6,8.216,0.26666666666666666,1,a,dba0gupfpezprom,Query,23
2,3,0.661,1,1,a,dba0gupfpezprom,Query,24
2,3,0.731,1,1,a,dba0gupfpezprom,Query,25
7,7,10.89,0.9333333333333333,1,a,dba0gupfpezprom,Query,26
5,6,6.082,1,1,a,dba0gupfpezprom,Query,27
7,7,8.03,0.9333333333333333,1,a,dba0gupfpezprom,Query,28
1,1,0.651,1,1,a,dba0gupfpezprom,Query,29
5,6,2.825,1,1,a,dba0gupfpezprom,Query,30
2,3,0.559,1,1,a,dba0gupfpezprom,Query,31
5,5,2.766,1,1,a,dba0gupfpezprom,Query,32
6,6,4.333,1,1,a,dba0gupfpezprom,Query,33
6,6,12.116,1,1,a,dba0gupfpezprom,Query,34
4,5,3.537,1,1,a,dba0gupfpezprom,Query,35
5,9,3.04,0.9333333333333333,1,dhi,dba0gupfpezprom,Sequence,1
7,12,13.899,0.7333333333333333,1,dhi,dba0gupfpezprom,Sequence,2
5,9,3.906,0.3333333333333333,1,dhi,dba0gupfpezprom,Sequence,3
6,11,17.988,0.9333333333333333,1,dhi,dba0gupfpezprom,Sequence,4
2,3,1.408,1,1,dhi,dba0gupfpezprom,Sequence,5
4,7,3.667,1,1,dhi,dba0gupfpezprom,Sequence,6
5,9,3.983,0.4666666666666667,1,dhi,dba0gupfpezprom,Sequence,7
7,10,14.766,0.9333333333333333,1,dhi,dba0gupfpezprom,Sequence,8
1,1,0.583,1,1,dhi,dba0gupfpezprom,Sequence,9
1,1,0.541,1,1,dhi,dba0gupfpezprom,Sequence,10
5,8,2.871,1,1,dhi,dba0gupfpezprom,Sequence,11
2,3,0.667,0.6666666666666666,1,dhi,dba0gupfpezprom,Sequence,12
2,3,0.657,1,1,dhi,dba0gupfpezprom,Sequence,13
6,8,2.257,0,1,dhi,dba0gupfpezprom,Sequence,14
5,9,5.942,0.8666666666666667,1,dhi,dba0gupfpezprom,Sequence,15
6,11,15.552,0.8666666666666667,1,dhi,dba0gupfpezprom,Sequence,16
7,12,14.618,0.26666666666666666,1,dhi,dba0gupfpezprom,Sequence,17
3,5,2.173,0.7333333333333333,1,dhi,dba0gupfpezprom,Sequence,18
4,7,5.162,0.7333333333333333,0,dhi,dba0gupfpezprom,Sequence,19
4,7,2.716,1,1,dhi,dba0gupfpezprom,Sequence,20
4,7,1.704,1,1,dhi,dba0gupfpezprom,Sequence,21
6,10,8.749,0.7333333333333333,1,dhi,dba0gupfpezprom,Sequence,22
3,5,2.181,1,1,dhi,dba0gupfpezprom,Sequence,23
2,3,0.82,1,1,dhi,dba0gupfpezprom,Sequence,24
7,10,9.475,0.8,1,dhi,dba0gupfpezprom,Sequence,25
7,11,11.992,1,1,dhi,dba0gupfpezprom,Sequence,26
1,1,0.837,1,1,dhi,dba0gupfpezprom,Sequence,27
3,5,1.368,1,1,dhi,dba0gupfpezprom,Sequence,28
3,5,4.48,1,0,dhi,dba0gupfpezprom,Sequence,29
2,3,1.173,1,1,dhi,dba0gupfpezprom,Sequence,30
1,1,0.704,1,1,dhi,dba0gupfpezprom,Sequence,31
3,5,1.472,0.9333333333333333,1,dhi,dba0gupfpezprom,Sequence,32
4,7,2.072,1,1,dhi,dba0gupfpezprom,Sequence,33
1,1,0.634,1,1,dhi,dba0gupfpezprom,Sequence,34
6,9,20.456,1,1,dhi,dba0gupfpezprom,Sequence,35
2,3,0.714,0.8,1,a,dba0gupfpezprom,None,1
6,11,7.64,0.3333333333333333,1,a,dba0gupfpezprom,None,2
7,12,7.913,0.26666666666666666,1,a,dba0gupfpezprom,None,3
6,11,7.573,1,1,a,dba0gupfpezprom,None,4
7,12,8.925,0.3333333333333333,1,a,dba0gupfpezprom,None,5
2,3,0.724,0.8666666666666667,1,a,dba0gupfpezprom,None,6
3,5,1.121,0.3333333333333333,1,a,dba0gupfpezprom,None,7
1,1,0.549,1,1,a,dba0gupfpezprom,None,8
4,7,1.649,1,1,a,dba0gupfpezprom,None,9
5,8,2.228,0.26666666666666666,1,a,dba0gupfpezprom,None,10
4,7,1.772,0.3333333333333333,1,a,dba0gupfpezprom,None,11
2,3,0.803,1,1,a,dba0gupfpezprom,None,12
4,7,2.443,0.9333333333333333,1,a,dba0gupfpezprom,None,13
4,7,2.241,0.8,1,a,dba0gupfpezprom,None,14
3,5,2.425,1,1,a,dba0gupfpezprom,None,15
7,11,8.413,0.9333333333333333,1,a,dba0gupfpezprom,None,16
6,11,5.283,1,0,a,dba0gupfpezprom,None,17
1,1,1.126,1,1,a,dba0gupfpezprom,None,18
3,5,1.367,0.9333333333333333,1,a,dba0gupfpezprom,None,19
5,9,3.745,0.9333333333333333,0,a,dba0gupfpezprom,None,20
6,10,6.098,0.8666666666666667,1,a,dba0gupfpezprom,None,21
